country,sector,competitor,2000,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kazakhstan,Mining,United States,0.14854034318415482,0.09199735628586933,0.07007760818819149,0.0816243460432672,0.08096133523403976,0.07802447462083749,0.07561804873126746,0.07155766171346778,0.06702334459996137,0.06974639854523866,0.07311963329865438,0.08277162745890577,0.08731299553194992,0.08785280229025424,0.07868530690870582,0.0895778644335239,0.08980440860242274
Kazakhstan,Mining,Canada,0.008511190891511464,0.013316216038473638,0.010496737518354105,0.025104775846088046,0.029317236913317335,0.02436883705065466,0.02633559804301373,0.02245837631565991,0.012591841533764322,0.008811076145931653,0.011229017090056016,0.009531683301405901,0.0075934155691030035,0.00733832536305133,0.006574450813697942,0.008831844012978733,0.008328279241760677
Kazakhstan,Mining,Other Americas,0.023672447118164998,0.01612035710545492,0.013802408118653436,0.012385628382999237,0.01499131676582027,0.0210744455903217,0.016743463541015052,0.015898506409397307,0.015144378689536192,0.013212846734360677,0.011678672934884516,0.017169928150220937,0.016050975950851476,0.01491935536688661,0.01338544503478122,0.01684180131203403,0.01839038340622826
Kazakhstan,Mining,People's Republic of China,0.0873795597952285,0.08956229878432594,0.09918656052428797,0.10540285912243332,0.13826107705703233,0.14490028679985706,0.1521257982913021,0.14786681812964653,0.11774253410129823,0.11599307437740267,0.10502458200643802,0.1097763653251392,0.12509618751781929,0.1543824009779598,0.19447480100733722,0.19118338127491255,0.19601367258473362
Kazakhstan,Mining,Japan,0.0570583366063181,0.032157446602388146,0.023585189591205483,0.02251555382462256,0.024833543810235264,0.025399545010768534,0.025142328820603712,0.0219686905116144,0.0210510271494271,0.026583873007288986,0.025298132143015926,0.02584253801160704,0.03410972941577423,0.0319947864091755,0.02974663071096001,0.023269241491095858,0.025179771568847154
Kazakhstan,Mining,Other East Asia and Pacific,0.08602578869313503,0.053303491682976475,0.038742149071789585,0.041303499769838166,0.045723845679952996,0.049624370453046414,0.04778692867819952,0.04854080556282044,0.04905941381843314,0.05461016238715746,0.04762282960643879,0.05850618975453628,0.07389936370974266,0.05712038137709466,0.05799602162368374,0.1038584721692272,0.06606508815782822
Kazakhstan,Mining,Italy,0.08374236061488095,0.11899772730234659,0.1624973342720913,0.12876494159228594,0.11933960373924103,0.12374479465071955,0.11547872919449824,0.13365046268157094,0.13954624538898192,0.1251277442278076,0.1501955086315759,0.12718912541612432,0.13064478792463352,0.04516415423300892,0.03758616176255485,0.02807292817095344,0.09221934048837373
Kazakhstan,Mining,Germany,0.06159734863552785,0.05823976242373895,0.06425524740311438,0.06682756137584252,0.0697825342771797,0.06383597832867023,0.06358360485359989,0.06407965724977417,0.06815055873206308,0.05999815776397608,0.06499964239741948,0.06566966315753459,0.06095896954333571,0.06980469783599262,0.06888508641337761,0.06833827362836041,0.059340276693279154
Kazakhstan,Mining,Other Europe and Central Asia,0.27100069331053017,0.3837112832306455,0.41695300129426405,0.4001225753945764,0.3614064690114574,0.3468203382379625,0.3546689463508956,0.34889067690701053,0.37467350525277776,0.36462200865131783,0.36791072308372835,0.37500608528710105,0.3424493684495141,0.37790521015893297,0.3648060807048171,0.34488224285205155,0.3137186571540059
Kazakhstan,Mining,South Asia,0.02129871758694354,0.016325012598590056,0.012099163146386819,0.013113329182628189,0.014199979842590714,0.014566538273500414,0.013880653995532365,0.014756811595519309,0.02284969793160458,0.017841885377580288,0.01965187528121209,0.025983113204268892,0.030174473891049103,0.04642278299828424,0.05188329545766848,0.032880697309235714,0.021384090627222588
Kazakhstan,Mining,Rest of the world,0.1511732135636049,0.12626904794519053,0.08830460087166168,0.10283492946541811,0.10118305766913299,0.10764039098366156,0.10863589950007238,0.1103315329235181,0.11216745280215232,0.14345277278193821,0.12326938352657617,0.1025536809331562,0.091709732496227,0.10709510298935933,0.09597671956241534,0.09226325334562666,0.10955603147529784
